ZipCode,MedianIncome
23188,D: 60-80k
23192,E: 80-100k
23219,A: 0-20k
23220,B: 20-40k
23221,D: 60-80k
23222,B: 20-40k
23223,B: 20-40k
23224,B: 20-40k
23225,C: 40-60k
23226,E: 80-100k
23227,C: 40-60k
23228,C: 40-60k
23229,D: 60-80k
23230,C: 40-60k
23231,C: 40-60k
23233,E: 80-100k
23234,C: 40-60k
23235,D: 60-80k
23236,D: 60-80k
23237,C: 40-60k
23238,D: 60-80k
23294,C: 40-60k
23301,B: 20-40k
23303,C: 40-60k
23306,D: 60-80k
23307,B: 20-40k
23308,B: 20-40k
23310,B: 20-40k
23313,D: 60-80k
23314,D: 60-80k
23315,D: 60-80k
23320,D: 60-80k
23321,D: 60-80k
23322,E: 80-100k
23323,D: 60-80k
23324,B: 20-40k
23325,C: 40-60k
23336,C: 40-60k
23337,B: 20-40k
23347,B: 20-40k
23350,B: 20-40k
23356,C: 40-60k
23357,C: 40-60k
23359,B: 20-40k
23405,C: 40-60k
23410,C: 40-60k
23413,C: 40-60k
23415,C: 40-60k
23417,B: 20-40k
23418,C: 40-60k
23420,B: 20-40k
23421,C: 40-60k
23422,B: 20-40k
23423,C: 40-60k
23426,B: 20-40k
23427,B: 20-40k
23430,D: 60-80k
23432,D: 60-80k
23433,D: 60-80k
23434,C: 40-60k
23435,E: 80-100k
23436,F: 100-120k
23437,D: 60-80k
23438,D: 60-80k
23440,B: 20-40k
23442,B: 20-40k
23451,D: 60-80k
23452,D: 60-80k
23453,D: 60-80k
23454,D: 60-80k
23455,D: 60-80k
23456,E: 80-100k
23457,D: 60-80k
23459,C: 40-60k
23462,C: 40-60k
23464,D: 60-80k
23480,B: 20-40k
23486,C: 40-60k
23487,C: 40-60k
23502,C: 40-60k
23503,C: 40-60k
23504,B: 20-40k
23505,C: 40-60k
23507,D: 60-80k
23508,C: 40-60k
23509,C: 40-60k
23510,C: 40-60k
23511,E: 80-100k
23513,C: 40-60k
23517,C: 40-60k
23518,C: 40-60k
23523,B: 20-40k
23601,C: 40-60k
23602,D: 60-80k
23603,C: 40-60k
23604,C: 40-60k
23605,C: 40-60k
23606,C: 40-60k
23607,B: 20-40k
23608,C: 40-60k
23651,F: 100-120k
23661,C: 40-60k
23662,E: 80-100k
23663,C: 40-60k
23664,C: 40-60k
23665,C: 40-60k
23666,C: 40-60k
23669,C: 40-60k
23690,C: 40-60k
23691,D: 60-80k
23692,E: 80-100k
23693,E: 80-100k
23696,E: 80-100k
23701,C: 40-60k
23702,B: 20-40k
23703,D: 60-80k
23704,B: 20-40k
23707,B: 20-40k
23801,C: 40-60k
23803,B: 20-40k
23805,C: 40-60k
23821,B: 20-40k
23824,B: 20-40k
23827,B: 20-40k
23828,C: 40-60k
23829,D: 60-80k
23830,D: 60-80k
23831,D: 60-80k
23832,E: 80-100k
23833,C: 40-60k
23834,C: 40-60k
23836,E: 80-100k
23837,C: 40-60k
23838,F: 100-120k
23839,C: 40-60k
23840,C: 40-60k
23841,C: 40-60k
23842,D: 60-80k
23843,B: 20-40k
23844,B: 20-40k
23845,B: 20-40k
23846,D: 60-80k
23847,B: 20-40k
23850,D: 60-80k
23851,B: 20-40k
23856,C: 40-60k
23857,B: 20-40k
23860,C: 40-60k
23866,C: 40-60k
23867,C: 40-60k
23868,B: 20-40k
23872,C: 40-60k
23874,B: 20-40k
23875,D: 60-80k
23876,C: 40-60k
23878,D: 60-80k
23879,C: 40-60k
23881,C: 40-60k
23882,C: 40-60k
23883,C: 40-60k
23884,D: 60-80k
23885,C: 40-60k
23887,C: 40-60k
23888,B: 20-40k
23889,B: 20-40k
23890,C: 40-60k
23893,B: 20-40k
23894,E: 80-100k
23897,C: 40-60k
23898,D: 60-80k
23899,B: 20-40k
23901,B: 20-40k
23915,C: 40-60k
23917,B: 20-40k
23919,B: 20-40k
23920,B: 20-40k
23921,B: 20-40k
23922,B: 20-40k
23923,B: 20-40k
23924,B: 20-40k
23927,C: 40-60k
23930,C: 40-60k
23934,C: 40-60k
23936,B: 20-40k
23937,B: 20-40k
23938,B: 20-40k
23942,B: 20-40k
23943,F: 100-120k
23944,B: 20-40k
23947,B: 20-40k
23950,B: 20-40k
23954,C: 40-60k
23958,B: 20-40k
23959,C: 40-60k
23960,C: 40-60k
23962,A: 0-20k
23964,B: 20-40k
23966,C: 40-60k
23967,C: 40-60k
23968,B: 20-40k
23970,B: 20-40k
23974,B: 20-40k
23976,B: 20-40k
24011,D: 60-80k
24012,C: 40-60k
24013,B: 20-40k
24014,C: 40-60k
24015,C: 40-60k
24016,B: 20-40k
24017,B: 20-40k
24018,D: 60-80k
24019,D: 60-80k
24053,B: 20-40k
24054,B: 20-40k
24055,B: 20-40k
24058,D: 60-80k
24059,C: 40-60k
24060,C: 40-60k
24064,C: 40-60k
24065,C: 40-60k
24066,C: 40-60k
24067,B: 20-40k
24069,B: 20-40k
24070,D: 60-80k
24072,C: 40-60k
24073,C: 40-60k
24077,C: 40-60k
24078,B: 20-40k
24079,C: 40-60k
24082,B: 20-40k
24083,E: 80-100k
24084,C: 40-60k
24085,C: 40-60k
24086,B: 20-40k
24087,B: 20-40k
24088,B: 20-40k
24089,B: 20-40k
24090,D: 60-80k
24091,C: 40-60k
24092,C: 40-60k
24093,C: 40-60k
24095,C: 40-60k
24101,D: 60-80k
24102,C: 40-60k
24104,C: 40-60k
24105,B: 20-40k
24112,B: 20-40k
24120,B: 20-40k
24121,C: 40-60k
24122,C: 40-60k
24124,C: 40-60k
24127,C: 40-60k
24128,C: 40-60k
24132,A: 0-20k
24133,B: 20-40k
24134,C: 40-60k
24136,C: 40-60k
24137,C: 40-60k
24138,C: 40-60k
24139,B: 20-40k
24141,C: 40-60k
24147,C: 40-60k
24148,B: 20-40k
24149,D: 60-80k
24150,B: 20-40k
24151,B: 20-40k
24153,C: 40-60k
24161,C: 40-60k
24162,C: 40-60k
24165,B: 20-40k
24167,B: 20-40k
24168,D: 60-80k
24171,B: 20-40k
24174,C: 40-60k
24175,D: 60-80k
24176,D: 60-80k
24179,C: 40-60k
24184,C: 40-60k
24185,C: 40-60k
24201,B: 20-40k
24202,C: 40-60k
24210,C: 40-60k
24211,C: 40-60k
24216,B: 20-40k
24219,C: 40-60k
24220,B: 20-40k
24221,C: 40-60k
24224,B: 20-40k
24225,B: 20-40k
24226,B: 20-40k
24228,B: 20-40k
24230,B: 20-40k
24236,B: 20-40k
24237,B: 20-40k
24243,C: 40-60k
24244,B: 20-40k
24245,B: 20-40k
24246,B: 20-40k
24248,B: 20-40k
24250,C: 40-60k
24251,B: 20-40k
24256,B: 20-40k
24258,B: 20-40k
24260,B: 20-40k
24263,B: 20-40k
24265,A: 0-20k
24266,B: 20-40k
24269,B: 20-40k
24270,B: 20-40k
24271,B: 20-40k
24272,B: 20-40k
24273,B: 20-40k
24277,B: 20-40k
24279,B: 20-40k
24280,C: 40-60k
24281,B: 20-40k
24282,B: 20-40k
24283,C: 40-60k
24290,B: 20-40k
24292,B: 20-40k
24293,C: 40-60k
24301,C: 40-60k
24311,B: 20-40k
24312,B: 20-40k
24313,B: 20-40k
24314,C: 40-60k
24315,B: 20-40k
24317,B: 20-40k
24318,C: 40-60k
24319,C: 40-60k
24322,C: 40-60k
24323,B: 20-40k
24324,C: 40-60k
24325,B: 20-40k
24326,B: 20-40k
24328,C: 40-60k
24330,B: 20-40k
24333,B: 20-40k
24340,C: 40-60k
24343,B: 20-40k
24347,C: 40-60k
24348,B: 20-40k
24350,B: 20-40k
24351,B: 20-40k
24352,C: 40-60k
24354,B: 20-40k
24360,C: 40-60k
24361,B: 20-40k
24363,B: 20-40k
24366,C: 40-60k
24368,C: 40-60k
24370,B: 20-40k
24374,C: 40-60k
24375,C: 40-60k
24377,C: 40-60k
24378,B: 20-40k
24380,C: 40-60k
24381,C: 40-60k
24382,B: 20-40k
24401,C: 40-60k
24413,C: 40-60k
24416,B: 20-40k
24421,C: 40-60k
24422,B: 20-40k
24426,C: 40-60k
24430,B: 20-40k
24431,C: 40-60k
24432,C: 40-60k
24435,D: 60-80k
24437,D: 60-80k
24439,B: 20-40k
24440,C: 40-60k
24441,C: 40-60k
24442,B: 20-40k
24445,C: 40-60k
24448,B: 20-40k
24450,C: 40-60k
24458,C: 40-60k
24459,C: 40-60k
24460,C: 40-60k
24464,C: 40-60k
24465,C: 40-60k
24467,D: 60-80k
24471,C: 40-60k
24472,C: 40-60k
24473,B: 20-40k
24474,C: 40-60k
24477,C: 40-60k
24479,C: 40-60k
24482,C: 40-60k
24483,C: 40-60k
24484,B: 20-40k
24485,C: 40-60k
24486,C: 40-60k
24501,B: 20-40k
24502,C: 40-60k
24503,D: 60-80k
24504,B: 20-40k
24517,B: 20-40k
24520,B: 20-40k
24521,C: 40-60k
24522,C: 40-60k
24523,C: 40-60k
24526,C: 40-60k
24527,C: 40-60k
24528,B: 20-40k
24529,B: 20-40k
24530,C: 40-60k
24531,C: 40-60k
24534,B: 20-40k
24536,D: 60-80k
24538,C: 40-60k
24539,B: 20-40k
24540,B: 20-40k
24541,B: 20-40k
24549,C: 40-60k
24550,C: 40-60k
24551,D: 60-80k
24553,B: 20-40k
24554,C: 40-60k
24555,C: 40-60k
24556,D: 60-80k
24557,B: 20-40k
24558,C: 40-60k
24562,C: 40-60k
24563,B: 20-40k
24565,B: 20-40k
24566,B: 20-40k
24569,B: 20-40k
24571,C: 40-60k
24572,C: 40-60k
24574,C: 40-60k
24577,B: 20-40k
24578,C: 40-60k
24579,C: 40-60k
24580,C: 40-60k
24586,C: 40-60k
24588,C: 40-60k
24589,B: 20-40k
24590,C: 40-60k
24592,B: 20-40k
24593,C: 40-60k
24594,B: 20-40k
24595,C: 40-60k
24597,B: 20-40k
24598,B: 20-40k
24599,B: 20-40k
24602,B: 20-40k
24603,B: 20-40k
24604,B: 20-40k
24605,C: 40-60k
24607,B: 20-40k
24609,B: 20-40k
24614,B: 20-40k
24620,A: 0-20k
24622,B: 20-40k
24630,B: 20-40k
24631,B: 20-40k
24634,C: 40-60k
24635,B: 20-40k
24637,C: 40-60k
24639,B: 20-40k
24641,B: 20-40k
24646,C: 40-60k
24649,B: 20-40k
24651,C: 40-60k
24656,B: 20-40k
24657,B: 20-40k
24701,B: 20-40k
24712,C: 40-60k
24714,A: 0-20k
24715,B: 20-40k
24726,C: 40-60k
24731,C: 40-60k
24733,B: 20-40k
24736,B: 20-40k
24738,B: 20-40k
24740,B: 20-40k
24747,B: 20-40k
24801,B: 20-40k
24808,B: 20-40k
24811,B: 20-40k
24813,B: 20-40k
24815,B: 20-40k
24816,B: 20-40k
24817,A: 0-20k
24818,A: 0-20k
24822,C: 40-60k
24823,B: 20-40k
24826,B: 20-40k
24827,C: 40-60k
24828,A: 0-20k
24831,B: 20-40k
24834,C: 40-60k
24836,B: 20-40k
24839,B: 20-40k
24844,B: 20-40k
24845,B: 20-40k
24847,A: 0-20k
24848,A: 0-20k
24849,C: 40-60k
24850,B: 20-40k
24851,B: 20-40k
24853,B: 20-40k
24857,C: 40-60k
24860,B: 20-40k
24862,B: 20-40k
24866,A: 0-20k
24868,B: 20-40k
24869,A: 0-20k
24870,B: 20-40k
24871,B: 20-40k
24872,A: 0-20k
24873,B: 20-40k
24874,B: 20-40k
24878,B: 20-40k
24879,A: 0-20k
24880,B: 20-40k
24881,B: 20-40k
24882,B: 20-40k
24884,C: 40-60k
24892,B: 20-40k
24894,B: 20-40k
24901,C: 40-60k
24910,B: 20-40k
24915,B: 20-40k
24916,C: 40-60k
24918,C: 40-60k
24924,C: 40-60k
24925,C: 40-60k
24927,B: 20-40k
24931,C: 40-60k
24934,B: 20-40k
24935,C: 40-60k
24938,C: 40-60k
24941,B: 20-40k
24944,C: 40-60k
24945,C: 40-60k
24946,B: 20-40k
24951,C: 40-60k
24954,B: 20-40k
24957,E: 80-100k
24963,B: 20-40k
24966,B: 20-40k
24970,B: 20-40k
24974,C: 40-60k
24976,B: 20-40k
24977,C: 40-60k
24981,B: 20-40k
24983,B: 20-40k
24984,B: 20-40k
24986,B: 20-40k
24991,C: 40-60k
25003,B: 20-40k
25007,B: 20-40k
25009,C: 40-60k
25011,D: 60-80k
25015,B: 20-40k
25019,B: 20-40k
25024,C: 40-60k
25025,E: 80-100k
25028,B: 20-40k
25030,B: 20-40k
25031,C: 40-60k
25033,C: 40-60k
25035,B: 20-40k
25036,C: 40-60k
25039,C: 40-60k
25040,C: 40-60k
25043,B: 20-40k
25045,B: 20-40k
25047,B: 20-40k
25049,C: 40-60k
25053,B: 20-40k
25054,B: 20-40k
25057,C: 40-60k
25059,C: 40-60k
25060,C: 40-60k
25061,C: 40-60k
25062,B: 20-40k
25063,B: 20-40k
25064,C: 40-60k
25067,C: 40-60k
25070,C: 40-60k
25071,C: 40-60k
25075,B: 20-40k
25081,E: 80-100k
25082,C: 40-60k
25083,C: 40-60k
25085,B: 20-40k
25086,C: 40-60k
25088,A: 0-20k
25102,B: 20-40k
25106,A: 0-20k
25107,C: 40-60k
25108,C: 40-60k
25110,C: 40-60k
25111,B: 20-40k
25113,C: 40-60k
25114,B: 20-40k
25118,B: 20-40k
25119,C: 40-60k
25123,C: 40-60k
25124,C: 40-60k
25125,B: 20-40k
25126,D: 60-80k
25130,C: 40-60k
25132,B: 20-40k
25133,A: 0-20k
25134,C: 40-60k
25136,B: 20-40k
25139,B: 20-40k
25140,B: 20-40k
25141,B: 20-40k
25142,B: 20-40k
25143,C: 40-60k
25148,C: 40-60k
25149,B: 20-40k
25152,B: 20-40k
25154,B: 20-40k
25156,B: 20-40k
25159,C: 40-60k
25161,C: 40-60k
25162,C: 40-60k
25164,B: 20-40k
25165,C: 40-60k
25168,B: 20-40k
25169,C: 40-60k
25173,B: 20-40k
25174,C: 40-60k
25177,C: 40-60k
25181,B: 20-40k
25186,B: 20-40k
25187,C: 40-60k
25193,C: 40-60k
25202,C: 40-60k
25204,B: 20-40k
25205,B: 20-40k
25208,C: 40-60k
25209,B: 20-40k
25213,C: 40-60k
25214,D: 60-80k
25234,C: 40-60k
25235,B: 20-40k
25239,C: 40-60k
25241,D: 60-80k
25243,B: 20-40k
25244,B: 20-40k
25245,C: 40-60k
25247,B: 20-40k
25248,B: 20-40k
25251,B: 20-40k
25252,C: 40-60k
25253,B: 20-40k
25259,C: 40-60k
25260,B: 20-40k
25261,B: 20-40k
25262,D: 60-80k
25264,B: 20-40k
25265,B: 20-40k
25266,B: 20-40k
25267,B: 20-40k
25268,B: 20-40k
25270,C: 40-60k
25271,C: 40-60k
25275,B: 20-40k
25276,B: 20-40k
25285,C: 40-60k
25286,B: 20-40k
25287,B: 20-40k
25301,B: 20-40k
25302,C: 40-60k
25303,C: 40-60k
25304,C: 40-60k
25306,C: 40-60k
25309,C: 40-60k
25311,B: 20-40k
25312,B: 20-40k
25313,C: 40-60k
25314,D: 60-80k
25315,B: 20-40k
25320,B: 20-40k
25401,B: 20-40k
25403,D: 60-80k
25404,C: 40-60k
25405,C: 40-60k
25411,C: 40-60k
25413,D: 60-80k
25414,D: 60-80k
25419,D: 60-80k
25420,D: 60-80k
25422,B: 20-40k
25425,D: 60-80k
25427,C: 40-60k
25428,C: 40-60k
25430,C: 40-60k
25431,B: 20-40k
25432,B: 20-40k
25434,B: 20-40k
25437,B: 20-40k
25438,C: 40-60k
25442,E: 80-100k
25443,D: 60-80k
25444,B: 20-40k
25446,D: 60-80k
25501,C: 40-60k
25502,C: 40-60k
25503,B: 20-40k
25504,C: 40-60k
25505,E: 80-100k
25506,B: 20-40k
25507,C: 40-60k
25508,B: 20-40k
25510,D: 60-80k
25511,B: 20-40k
25512,B: 20-40k
25514,B: 20-40k
25515,B: 20-40k
25517,B: 20-40k
25520,B: 20-40k
25521,B: 20-40k
25523,B: 20-40k
25524,C: 40-60k
25526,C: 40-60k
25529,B: 20-40k
25530,B: 20-40k
25534,A: 0-20k
25535,C: 40-60k
25537,B: 20-40k
25540,B: 20-40k
25541,C: 40-60k
25545,D: 60-80k
25550,B: 20-40k
25555,C: 40-60k
25557,B: 20-40k
25559,C: 40-60k
25560,D: 60-80k
25564,B: 20-40k
25565,B: 20-40k
25567,B: 20-40k
25570,B: 20-40k
25571,B: 20-40k
25573,B: 20-40k
25601,C: 40-60k
25606,B: 20-40k
25607,B: 20-40k
25608,B: 20-40k
25611,D: 60-80k
25617,B: 20-40k
25621,B: 20-40k
25625,B: 20-40k
25628,B: 20-40k
25630,B: 20-40k
25632,B: 20-40k
25634,C: 40-60k
25635,C: 40-60k
25637,B: 20-40k
25638,B: 20-40k
25639,A: 0-20k
25646,B: 20-40k
25647,B: 20-40k
25649,B: 20-40k
25650,B: 20-40k
25651,B: 20-40k
25652,B: 20-40k
25653,C: 40-60k
25654,B: 20-40k
25661,B: 20-40k
25666,B: 20-40k
25669,B: 20-40k
25670,B: 20-40k
25671,C: 40-60k
25672,A: 0-20k
25674,B: 20-40k
25676,B: 20-40k
25678,A: 0-20k
25692,B: 20-40k
25696,C: 40-60k
25699,A: 0-20k
25701,B: 20-40k
25702,B: 20-40k
25703,A: 0-20k
25704,B: 20-40k
25705,C: 40-60k
25801,B: 20-40k
25810,C: 40-60k
25811,C: 40-60k
25812,C: 40-60k
25813,C: 40-60k
25817,C: 40-60k
25818,D: 60-80k
25820,B: 20-40k
25823,B: 20-40k
25825,C: 40-60k
25826,E: 80-100k
25827,C: 40-60k
25831,B: 20-40k
25832,D: 60-80k
25836,B: 20-40k
25837,B: 20-40k
25839,D: 60-80k
25840,B: 20-40k
25841,B: 20-40k
25843,C: 40-60k
25844,C: 40-60k
25845,B: 20-40k
25846,B: 20-40k
25848,A: 0-20k
25854,C: 40-60k
25857,B: 20-40k
25862,B: 20-40k
25864,B: 20-40k
25865,D: 60-80k
25868,C: 40-60k
25871,B: 20-40k
25873,B: 20-40k
25876,E: 80-100k
25878,B: 20-40k
25879,B: 20-40k
25880,B: 20-40k
25882,C: 40-60k
25901,B: 20-40k
25904,B: 20-40k
25906,C: 40-60k
25913,B: 20-40k
25915,B: 20-40k
25917,B: 20-40k
25918,C: 40-60k
25920,C: 40-60k
25921,B: 20-40k
25922,C: 40-60k
25928,B: 20-40k
25936,E: 80-100k
25938,C: 40-60k
25951,B: 20-40k
25958,B: 20-40k
25962,B: 20-40k
25969,B: 20-40k
25971,D: 60-80k
25972,B: 20-40k
25976,B: 20-40k
25978,B: 20-40k
25979,C: 40-60k
25981,B: 20-40k
25984,B: 20-40k
25985,A: 0-20k
25989,C: 40-60k
26003,C: 40-60k
26030,B: 20-40k
26031,B: 20-40k
26032,C: 40-60k
26033,C: 40-60k
26034,B: 20-40k
26035,C: 40-60k
26036,D: 60-80k
26037,C: 40-60k
26038,C: 40-60k
26039,C: 40-60k
26040,C: 40-60k
26041,C: 40-60k
26047,C: 40-60k
26050,B: 20-40k
26055,D: 60-80k
26059,B: 20-40k
26060,C: 40-60k
26062,C: 40-60k
26070,C: 40-60k
26074,B: 20-40k
26075,C: 40-60k
26101,B: 20-40k
26104,C: 40-60k
26105,C: 40-60k
26133,B: 20-40k
26134,B: 20-40k
26136,B: 20-40k
26137,B: 20-40k
26138,B: 20-40k
26141,A: 0-20k
26142,C: 40-60k
26143,B: 20-40k
26146,C: 40-60k
26147,C: 40-60k
26148,B: 20-40k
26149,B: 20-40k
26150,C: 40-60k
26151,B: 20-40k
26155,C: 40-60k
26159,B: 20-40k
26160,C: 40-60k
26161,C: 40-60k
26164,B: 20-40k
26167,B: 20-40k
26169,B: 20-40k
26170,C: 40-60k
26175,C: 40-60k
26178,C: 40-60k
26180,B: 20-40k
26181,D: 60-80k
26184,B: 20-40k
26187,C: 40-60k
26201,C: 40-60k
26202,C: 40-60k
26205,B: 20-40k
26206,B: 20-40k
26208,C: 40-60k
26209,B: 20-40k
26215,B: 20-40k
26218,C: 40-60k
26222,B: 20-40k
26224,C: 40-60k
26230,B: 20-40k
26234,B: 20-40k
26237,B: 20-40k
26238,C: 40-60k
26241,C: 40-60k
26250,B: 20-40k
26253,C: 40-60k
26254,C: 40-60k
26257,B: 20-40k
26260,C: 40-60k
26261,B: 20-40k
26263,C: 40-60k
26264,C: 40-60k
26268,B: 20-40k
26269,C: 40-60k
26270,B: 20-40k
26271,C: 40-60k
26273,B: 20-40k
26275,B: 20-40k
26276,C: 40-60k
26278,C: 40-60k
26280,B: 20-40k
26283,C: 40-60k
26285,B: 20-40k
26287,B: 20-40k
26288,B: 20-40k
26291,E: 80-100k
26292,B: 20-40k
26293,B: 20-40k
26294,C: 40-60k
26296,D: 60-80k
26301,B: 20-40k
26320,C: 40-60k
26321,B: 20-40k
26323,B: 20-40k
26325,A: 0-20k
26330,D: 60-80k
26335,C: 40-60k
26337,B: 20-40k
26338,B: 20-40k
26339,C: 40-60k
26342,C: 40-60k
26346,C: 40-60k
26347,C: 40-60k
26348,B: 20-40k
26349,D: 60-80k
26351,B: 20-40k
26354,B: 20-40k
26361,B: 20-40k
26362,C: 40-60k
26369,B: 20-40k
26372,B: 20-40k
26374,C: 40-60k
26376,B: 20-40k
26377,B: 20-40k
26378,C: 40-60k
26384,B: 20-40k
26385,C: 40-60k
26386,B: 20-40k
26404,C: 40-60k
26405,B: 20-40k
26408,C: 40-60k
26410,B: 20-40k
26411,B: 20-40k
26415,B: 20-40k
26416,B: 20-40k
26419,B: 20-40k
26421,A: 0-20k
26425,B: 20-40k
26426,C: 40-60k
26430,D: 60-80k
26431,B: 20-40k
26435,B: 20-40k
26436,B: 20-40k
26437,B: 20-40k
26440,C: 40-60k
26443,C: 40-60k
26444,C: 40-60k
26447,B: 20-40k
26448,B: 20-40k
26451,C: 40-60k
26452,B: 20-40k
26456,B: 20-40k
26501,C: 40-60k
26505,B: 20-40k
26508,D: 60-80k
26519,C: 40-60k
26520,D: 60-80k
26521,C: 40-60k
26525,C: 40-60k
26534,B: 20-40k
26537,B: 20-40k
26541,C: 40-60k
26542,C: 40-60k
26543,C: 40-60k
26547,C: 40-60k
26554,C: 40-60k
26559,C: 40-60k
26562,B: 20-40k
26568,C: 40-60k
26570,C: 40-60k
26571,B: 20-40k
26572,C: 40-60k
26574,B: 20-40k
26575,C: 40-60k
26576,C: 40-60k
26581,B: 20-40k
26582,C: 40-60k
26585,D: 60-80k
26587,C: 40-60k
26588,C: 40-60k
26590,B: 20-40k
26591,C: 40-60k
26601,B: 20-40k
26610,B: 20-40k
26611,B: 20-40k
26617,D: 60-80k
26619,D: 60-80k
26621,B: 20-40k
26623,B: 20-40k
26624,B: 20-40k
26629,C: 40-60k
26631,B: 20-40k
26638,B: 20-40k
26651,C: 40-60k
26656,B: 20-40k
26660,C: 40-60k
26662,C: 40-60k
26676,C: 40-60k
26678,C: 40-60k
26679,C: 40-60k
26680,B: 20-40k
26681,B: 20-40k
26684,A: 0-20k
26690,C: 40-60k
26691,B: 20-40k
26704,B: 20-40k
26705,C: 40-60k
26707,B: 20-40k
26710,B: 20-40k
26711,B: 20-40k
26714,A: 0-20k
26716,C: 40-60k
26717,B: 20-40k
26719,B: 20-40k
26722,B: 20-40k
26726,B: 20-40k
26731,B: 20-40k
26739,B: 20-40k
26743,C: 40-60k
26750,B: 20-40k
26753,C: 40-60k
26755,B: 20-40k
26757,B: 20-40k
26761,A: 0-20k
26763,B: 20-40k
26764,B: 20-40k
26767,A: 0-20k
26801,D: 60-80k
26802,C: 40-60k
26804,B: 20-40k
26807,C: 40-60k
26810,D: 60-80k
26812,C: 40-60k
26814,B: 20-40k
26815,B: 20-40k
26817,C: 40-60k
26818,B: 20-40k
26823,B: 20-40k
26833,C: 40-60k
26836,B: 20-40k
26845,D: 60-80k
26847,B: 20-40k
26851,B: 20-40k
26852,B: 20-40k
26855,C: 40-60k
26865,A: 0-20k
26866,B: 20-40k
26884,C: 40-60k
27006,D: 60-80k
27007,C: 40-60k
27009,D: 60-80k
27011,B: 20-40k
27012,D: 60-80k
27013,C: 40-60k
27014,B: 20-40k
27016,C: 40-60k
27017,B: 20-40k
27018,C: 40-60k
27019,C: 40-60k
27020,B: 20-40k
27021,C: 40-60k
27022,B: 20-40k
27023,D: 60-80k
27024,B: 20-40k
27025,C: 40-60k
27027,B: 20-40k
27028,C: 40-60k
27030,B: 20-40k
27040,D: 60-80k
27041,C: 40-60k
27042,C: 40-60k
27043,C: 40-60k
27045,C: 40-60k
27046,B: 20-40k
27047,C: 40-60k
27048,C: 40-60k
27050,C: 40-60k
27051,C: 40-60k
27052,B: 20-40k
27053,B: 20-40k
27054,C: 40-60k
27055,B: 20-40k
27101,B: 20-40k
27103,C: 40-60k
27104,C: 40-60k
27105,B: 20-40k
27106,C: 40-60k
27107,B: 20-40k
27127,C: 40-60k
27201,D: 60-80k
27203,B: 20-40k
27205,C: 40-60k
27207,C: 40-60k
27208,C: 40-60k
27209,B: 20-40k
27212,B: 20-40k
27214,C: 40-60k
27215,C: 40-60k
27217,B: 20-40k
27229,B: 20-40k
27231,C: 40-60k
27233,D: 60-80k
27235,D: 60-80k
27239,C: 40-60k
27242,B: 20-40k
27243,D: 60-80k
27244,C: 40-60k
27248,B: 20-40k
27249,C: 40-60k
27252,C: 40-60k
27253,C: 40-60k
27258,C: 40-60k
27260,B: 20-40k
27262,B: 20-40k
27263,C: 40-60k
27265,C: 40-60k
27278,D: 60-80k
27281,C: 40-60k
27282,D: 60-80k
27283,C: 40-60k
27284,C: 40-60k
27288,B: 20-40k
27291,B: 20-40k
27292,B: 20-40k
27295,C: 40-60k
27298,B: 20-40k
27299,C: 40-60k
27301,C: 40-60k
27302,C: 40-60k
27305,C: 40-60k
27306,B: 20-40k
27310,F: 100-120k
27311,B: 20-40k
27312,D: 60-80k
27313,C: 40-60k
27314,C: 40-60k
27315,B: 20-40k
27316,C: 40-60k
27317,C: 40-60k
27320,C: 40-60k
27325,B: 20-40k
27326,C: 40-60k
27330,C: 40-60k
27332,C: 40-60k
27341,C: 40-60k
27343,C: 40-60k
27344,B: 20-40k
27349,C: 40-60k
27350,C: 40-60k
27355,C: 40-60k
27356,B: 20-40k
27357,C: 40-60k
27358,E: 80-100k
27360,C: 40-60k
27370,C: 40-60k
27371,B: 20-40k
27376,C: 40-60k
27377,C: 40-60k
27379,B: 20-40k
27401,B: 20-40k
27403,B: 20-40k
27405,B: 20-40k
27406,B: 20-40k
27407,C: 40-60k
27408,C: 40-60k
27409,C: 40-60k
27410,C: 40-60k
27455,D: 60-80k
27501,C: 40-60k
27502,E: 80-100k
27503,E: 80-100k
27504,C: 40-60k
27505,C: 40-60k
27507,C: 40-60k
27508,B: 20-40k
27509,C: 40-60k
27510,C: 40-60k
27511,D: 60-80k
27513,E: 80-100k
27514,D: 60-80k
27516,D: 60-80k
27517,E: 80-100k
27518,E: 80-100k
27519,G: 120-140k
27520,C: 40-60k
27521,C: 40-60k
27522,D: 60-80k
27523,D: 60-80k
27524,B: 20-40k
27525,C: 40-60k
27526,D: 60-80k
27527,D: 60-80k
27529,D: 60-80k
27530,B: 20-40k
27534,C: 40-60k
27536,B: 20-40k
27537,B: 20-40k
27539,E: 80-100k
27540,E: 80-100k
27541,D: 60-80k
27542,B: 20-40k
27544,C: 40-60k
27545,C: 40-60k
27546,C: 40-60k
27549,B: 20-40k
27551,C: 40-60k
27553,B: 20-40k
27555,B: 20-40k
27557,B: 20-40k
27559,C: 40-60k
27560,E: 80-100k
27562,C: 40-60k
27563,B: 20-40k
27565,C: 40-60k
27568,B: 20-40k
27569,C: 40-60k
27571,E: 80-100k
27572,D: 60-80k
27573,B: 20-40k
27574,C: 40-60k
27576,B: 20-40k
27577,C: 40-60k
27581,C: 40-60k
27582,C: 40-60k
27583,C: 40-60k
27587,E: 80-100k
27589,B: 20-40k
27591,C: 40-60k
27592,C: 40-60k
27596,C: 40-60k
